from	to	combined_score
9606.ENSP00000386239	9606.ENSP00000482271	426
9606.ENSP00000386239	9606.ENSP00000482271	426
9606.ENSP00000434024	9606.ENSP00000482271	929
9606.ENSP00000434024	9606.ENSP00000482271	929
9606.ENSP00000443017	9606.ENSP00000482271	995
9606.ENSP00000443017	9606.ENSP00000482271	995
9606.ENSP00000445633	9606.ENSP00000482271	948
9606.ENSP00000445633	9606.ENSP00000482271	948
9606.ENSP00000445831	9606.ENSP00000482271	510
9606.ENSP00000445831	9606.ENSP00000482271	510
9606.ENSP00000462355	9606.ENSP00000482271	995
9606.ENSP00000462355	9606.ENSP00000482271	995
9606.ENSP00000462667	9606.ENSP00000482271	995
9606.ENSP00000462667	9606.ENSP00000482271	995
9606.ENSP00000476136	9606.ENSP00000482271	921
9606.ENSP00000476136	9606.ENSP00000482271	921
9606.ENSP00000479106	9606.ENSP00000482271	995
9606.ENSP00000479106	9606.ENSP00000482271	995
9606.ENSP00000479461	9606.ENSP00000482271	995
9606.ENSP00000479461	9606.ENSP00000482271	995
9606.ENSP00000479617	9606.ENSP00000482271	854
9606.ENSP00000479617	9606.ENSP00000482271	854
9606.ENSP00000479794	9606.ENSP00000482271	995
9606.ENSP00000479794	9606.ENSP00000482271	995
9606.ENSP00000480826	9606.ENSP00000482271	980
9606.ENSP00000480826	9606.ENSP00000482271	980
9606.ENSP00000480960	9606.ENSP00000482271	995
9606.ENSP00000480960	9606.ENSP00000482271	995
9606.ENSP00000481486	9606.ENSP00000482271	995
9606.ENSP00000481486	9606.ENSP00000482271	995
9606.ENSP00000216024	9606.ENSP00000482674	609
9606.ENSP00000216024	9606.ENSP00000482674	609
9606.ENSP00000216297	9606.ENSP00000482674	551
9606.ENSP00000216297	9606.ENSP00000482674	551
9606.ENSP00000243326	9606.ENSP00000482674	695
9606.ENSP00000243326	9606.ENSP00000482674	695
9606.ENSP00000244537	9606.ENSP00000482674	945
9606.ENSP00000244537	9606.ENSP00000482674	945
9606.ENSP00000244573	9606.ENSP00000482674	447
9606.ENSP00000244573	9606.ENSP00000482674	447
9606.ENSP00000264010	9606.ENSP00000482674	631
9606.ENSP00000264010	9606.ENSP00000482674	631
9606.ENSP00000265056	9606.ENSP00000482674	401
9606.ENSP00000265056	9606.ENSP00000482674	401
9606.ENSP00000273853	9606.ENSP00000482674	847
9606.ENSP00000273853	9606.ENSP00000482674	847
9606.ENSP00000278412	9606.ENSP00000482674	759
9606.ENSP00000278412	9606.ENSP00000482674	759
9606.ENSP00000281453	9606.ENSP00000482674	607
9606.ENSP00000281453	9606.ENSP00000482674	607
9606.ENSP00000286398	9606.ENSP00000482674	674
9606.ENSP00000286398	9606.ENSP00000482674	674
9606.ENSP00000289316	9606.ENSP00000482674	702
9606.ENSP00000289316	9606.ENSP00000482674	702
9606.ENSP00000290130	9606.ENSP00000482674	600
9606.ENSP00000290130	9606.ENSP00000482674	600
9606.ENSP00000299821	9606.ENSP00000482674	627
9606.ENSP00000299821	9606.ENSP00000482674	627
9606.ENSP00000320147	9606.ENSP00000482674	640
9606.ENSP00000320147	9606.ENSP00000482674	640
9606.ENSP00000323421	9606.ENSP00000482674	735
9606.ENSP00000323421	9606.ENSP00000482674	735
9606.ENSP00000325863	9606.ENSP00000482674	706
9606.ENSP00000325863	9606.ENSP00000482674	706
9606.ENSP00000332790	9606.ENSP00000482674	968
9606.ENSP00000332790	9606.ENSP00000482674	968
9606.ENSP00000339566	9606.ENSP00000482674	528
9606.ENSP00000339566	9606.ENSP00000482674	528
9606.ENSP00000342434	9606.ENSP00000482674	914
9606.ENSP00000342434	9606.ENSP00000482674	914
9606.ENSP00000347168	9606.ENSP00000482674	922
9606.ENSP00000347168	9606.ENSP00000482674	922
9606.ENSP00000348527	9606.ENSP00000482674	601
9606.ENSP00000348527	9606.ENSP00000482674	601
9606.ENSP00000349961	9606.ENSP00000482674	646
9606.ENSP00000349961	9606.ENSP00000482674	646
9606.ENSP00000352252	9606.ENSP00000482674	954
9606.ENSP00000352252	9606.ENSP00000482674	954
9606.ENSP00000352516	9606.ENSP00000482674	690
9606.ENSP00000352516	9606.ENSP00000482674	690
9606.ENSP00000354720	9606.ENSP00000482674	692
9606.ENSP00000354720	9606.ENSP00000482674	692
9606.ENSP00000355759	9606.ENSP00000482674	446
9606.ENSP00000355759	9606.ENSP00000482674	446
9606.ENSP00000358160	9606.ENSP00000482674	931
9606.ENSP00000358160	9606.ENSP00000482674	931
9606.ENSP00000360133	9606.ENSP00000482674	600
9606.ENSP00000360133	9606.ENSP00000482674	600
9606.ENSP00000362018	9606.ENSP00000482674	642
9606.ENSP00000362018	9606.ENSP00000482674	642
9606.ENSP00000363286	9606.ENSP00000482674	437
9606.ENSP00000363286	9606.ENSP00000482674	437
9606.ENSP00000366618	9606.ENSP00000482674	601
9606.ENSP00000366618	9606.ENSP00000482674	601
9606.ENSP00000366956	9606.ENSP00000482674	914
9606.ENSP00000366956	9606.ENSP00000482674	914
9606.ENSP00000366962	9606.ENSP00000482674	484
9606.ENSP00000366962	9606.ENSP00000482674	484
9606.ENSP00000366974	9606.ENSP00000482674	936
9606.ENSP00000366974	9606.ENSP00000482674	936
9606.ENSP00000366999	9606.ENSP00000482674	944
9606.ENSP00000366999	9606.ENSP00000482674	944
9606.ENSP00000367034	9606.ENSP00000482674	918
9606.ENSP00000367034	9606.ENSP00000482674	918
9606.ENSP00000377384	9606.ENSP00000482674	900
9606.ENSP00000377384	9606.ENSP00000482674	900
9606.ENSP00000380414	9606.ENSP00000482674	917
9606.ENSP00000380414	9606.ENSP00000482674	917
9606.ENSP00000384048	9606.ENSP00000482674	600
9606.ENSP00000384048	9606.ENSP00000482674	600
9606.ENSP00000418960	9606.ENSP00000482674	680
9606.ENSP00000418960	9606.ENSP00000482674	680
9606.ENSP00000433681	9606.ENSP00000482674	633
9606.ENSP00000433681	9606.ENSP00000482674	633
9606.ENSP00000434024	9606.ENSP00000482674	958
9606.ENSP00000434024	9606.ENSP00000482674	958
9606.ENSP00000443017	9606.ENSP00000482674	913
9606.ENSP00000443017	9606.ENSP00000482674	913
9606.ENSP00000445831	9606.ENSP00000482674	550
9606.ENSP00000445831	9606.ENSP00000482674	550
9606.ENSP00000462355	9606.ENSP00000482674	930
9606.ENSP00000462355	9606.ENSP00000482674	930
9606.ENSP00000462667	9606.ENSP00000482674	914
9606.ENSP00000462667	9606.ENSP00000482674	914
9606.ENSP00000476136	9606.ENSP00000482674	598
9606.ENSP00000476136	9606.ENSP00000482674	598
9606.ENSP00000479106	9606.ENSP00000482674	933
9606.ENSP00000479106	9606.ENSP00000482674	933
9606.ENSP00000479461	9606.ENSP00000482674	936
9606.ENSP00000479461	9606.ENSP00000482674	936
9606.ENSP00000479617	9606.ENSP00000482674	799
9606.ENSP00000479617	9606.ENSP00000482674	799
9606.ENSP00000479794	9606.ENSP00000482674	909
9606.ENSP00000479794	9606.ENSP00000482674	909
9606.ENSP00000480826	9606.ENSP00000482674	956
9606.ENSP00000480826	9606.ENSP00000482674	956
9606.ENSP00000480960	9606.ENSP00000482674	938
9606.ENSP00000480960	9606.ENSP00000482674	938
9606.ENSP00000481486	9606.ENSP00000482674	911
9606.ENSP00000481486	9606.ENSP00000482674	911
9606.ENSP00000482271	9606.ENSP00000482674	923
9606.ENSP00000482271	9606.ENSP00000482674	923
9606.ENSP00000216297	9606.ENSP00000483237	877
9606.ENSP00000216297	9606.ENSP00000483237	877
9606.ENSP00000244537	9606.ENSP00000483237	933
9606.ENSP00000244537	9606.ENSP00000483237	933
9606.ENSP00000278412	9606.ENSP00000483237	856
9606.ENSP00000278412	9606.ENSP00000483237	856
9606.ENSP00000289316	9606.ENSP00000483237	672
9606.ENSP00000289316	9606.ENSP00000483237	672
9606.ENSP00000321744	9606.ENSP00000483237	907
9606.ENSP00000321744	9606.ENSP00000483237	907
9606.ENSP00000332790	9606.ENSP00000483237	518
9606.ENSP00000332790	9606.ENSP00000483237	518
9606.ENSP00000339566	9606.ENSP00000483237	586
9606.ENSP00000339566	9606.ENSP00000483237	586
9606.ENSP00000347168	9606.ENSP00000483237	929
9606.ENSP00000347168	9606.ENSP00000483237	929
9606.ENSP00000348924	9606.ENSP00000483237	827
9606.ENSP00000348924	9606.ENSP00000483237	827
9606.ENSP00000352252	9606.ENSP00000483237	952
9606.ENSP00000352252	9606.ENSP00000483237	952
9606.ENSP00000358160	9606.ENSP00000483237	950
9606.ENSP00000358160	9606.ENSP00000483237	950
9606.ENSP00000366618	9606.ENSP00000483237	703
9606.ENSP00000366618	9606.ENSP00000483237	703
9606.ENSP00000366956	9606.ENSP00000483237	929
9606.ENSP00000366956	9606.ENSP00000483237	929
9606.ENSP00000366962	9606.ENSP00000483237	942
9606.ENSP00000366962	9606.ENSP00000483237	942
9606.ENSP00000366974	9606.ENSP00000483237	930
9606.ENSP00000366974	9606.ENSP00000483237	930
9606.ENSP00000366999	9606.ENSP00000483237	944
9606.ENSP00000366999	9606.ENSP00000483237	944
9606.ENSP00000367034	9606.ENSP00000483237	928
9606.ENSP00000367034	9606.ENSP00000483237	928
9606.ENSP00000434024	9606.ENSP00000483237	484
9606.ENSP00000434024	9606.ENSP00000483237	484
9606.ENSP00000443017	9606.ENSP00000483237	928
9606.ENSP00000443017	9606.ENSP00000483237	928
9606.ENSP00000445633	9606.ENSP00000483237	905
9606.ENSP00000445633	9606.ENSP00000483237	905
9606.ENSP00000462355	9606.ENSP00000483237	926
9606.ENSP00000462355	9606.ENSP00000483237	926
9606.ENSP00000462667	9606.ENSP00000483237	928
9606.ENSP00000462667	9606.ENSP00000483237	928
9606.ENSP00000479106	9606.ENSP00000483237	928
9606.ENSP00000479106	9606.ENSP00000483237	928
9606.ENSP00000479461	9606.ENSP00000483237	931
9606.ENSP00000479461	9606.ENSP00000483237	931
9606.ENSP00000479794	9606.ENSP00000483237	925
9606.ENSP00000479794	9606.ENSP00000483237	925
9606.ENSP00000480826	9606.ENSP00000483237	950
9606.ENSP00000480826	9606.ENSP00000483237	950
9606.ENSP00000480960	9606.ENSP00000483237	929
9606.ENSP00000480960	9606.ENSP00000483237	929
9606.ENSP00000481486	9606.ENSP00000483237	928
9606.ENSP00000481486	9606.ENSP00000483237	928
9606.ENSP00000482271	9606.ENSP00000483237	944
9606.ENSP00000482271	9606.ENSP00000483237	944
9606.ENSP00000209728	9606.ENSP00000483283	412
9606.ENSP00000209728	9606.ENSP00000483283	412
9606.ENSP00000209875	9606.ENSP00000483283	881
9606.ENSP00000209875	9606.ENSP00000483283	881
9606.ENSP00000216297	9606.ENSP00000483283	899
9606.ENSP00000216297	9606.ENSP00000483283	899
9606.ENSP00000216911	9606.ENSP00000483283	464
9606.ENSP00000216911	9606.ENSP00000483283	464
9606.ENSP00000244537	9606.ENSP00000483283	996
9606.ENSP00000244537	9606.ENSP00000483283	996
9606.ENSP00000244573	9606.ENSP00000483283	559
9606.ENSP00000244573	9606.ENSP00000483283	559
9606.ENSP00000255120	9606.ENSP00000483283	677
9606.ENSP00000255120	9606.ENSP00000483283	677
9606.ENSP00000265056	9606.ENSP00000483283	400
9606.ENSP00000265056	9606.ENSP00000483283	400
9606.ENSP00000273853	9606.ENSP00000483283	516
9606.ENSP00000273853	9606.ENSP00000483283	516
9606.ENSP00000278412	9606.ENSP00000483283	878
9606.ENSP00000278412	9606.ENSP00000483283	878
9606.ENSP00000289316	9606.ENSP00000483283	653
9606.ENSP00000289316	9606.ENSP00000483283	653
9606.ENSP00000320147	9606.ENSP00000483283	534
9606.ENSP00000320147	9606.ENSP00000483283	534
9606.ENSP00000321744	9606.ENSP00000483283	962
9606.ENSP00000321744	9606.ENSP00000483283	962
9606.ENSP00000332790	9606.ENSP00000483283	643
9606.ENSP00000332790	9606.ENSP00000483283	643
9606.ENSP00000339566	9606.ENSP00000483283	497
9606.ENSP00000339566	9606.ENSP00000483283	497
9606.ENSP00000346997	9606.ENSP00000483283	494
9606.ENSP00000346997	9606.ENSP00000483283	494
9606.ENSP00000347168	9606.ENSP00000483283	994
9606.ENSP00000347168	9606.ENSP00000483283	994
9606.ENSP00000348924	9606.ENSP00000483283	959
9606.ENSP00000348924	9606.ENSP00000483283	959
9606.ENSP00000352252	9606.ENSP00000483283	986
9606.ENSP00000352252	9606.ENSP00000483283	986
9606.ENSP00000352516	9606.ENSP00000483283	408
9606.ENSP00000352516	9606.ENSP00000483283	408
9606.ENSP00000358160	9606.ENSP00000483283	981
9606.ENSP00000358160	9606.ENSP00000483283	981
9606.ENSP00000366618	9606.ENSP00000483283	726
9606.ENSP00000366618	9606.ENSP00000483283	726
9606.ENSP00000366956	9606.ENSP00000483283	994
9606.ENSP00000366956	9606.ENSP00000483283	994
9606.ENSP00000366962	9606.ENSP00000483283	973
9606.ENSP00000366962	9606.ENSP00000483283	973
9606.ENSP00000366974	9606.ENSP00000483283	995
9606.ENSP00000366974	9606.ENSP00000483283	995
9606.ENSP00000366999	9606.ENSP00000483283	980
9606.ENSP00000366999	9606.ENSP00000483283	980
9606.ENSP00000367034	9606.ENSP00000483283	994
9606.ENSP00000367034	9606.ENSP00000483283	994
9606.ENSP00000434024	9606.ENSP00000483283	898
9606.ENSP00000434024	9606.ENSP00000483283	898
9606.ENSP00000443017	9606.ENSP00000483283	994
9606.ENSP00000443017	9606.ENSP00000483283	994
9606.ENSP00000445633	9606.ENSP00000483283	957
9606.ENSP00000445633	9606.ENSP00000483283	957
9606.ENSP00000445831	9606.ENSP00000483283	548
9606.ENSP00000445831	9606.ENSP00000483283	548
9606.ENSP00000462355	9606.ENSP00000483283	994
9606.ENSP00000462355	9606.ENSP00000483283	994
9606.ENSP00000462667	9606.ENSP00000483283	994
9606.ENSP00000462667	9606.ENSP00000483283	994
9606.ENSP00000476136	9606.ENSP00000483283	940
9606.ENSP00000476136	9606.ENSP00000483283	940
9606.ENSP00000479106	9606.ENSP00000483283	995
9606.ENSP00000479106	9606.ENSP00000483283	995
9606.ENSP00000479461	9606.ENSP00000483283	995
9606.ENSP00000479461	9606.ENSP00000483283	995
9606.ENSP00000479617	9606.ENSP00000483283	833
9606.ENSP00000479617	9606.ENSP00000483283	833
9606.ENSP00000479794	9606.ENSP00000483283	994
9606.ENSP00000479794	9606.ENSP00000483283	994
9606.ENSP00000480826	9606.ENSP00000483283	982
9606.ENSP00000480826	9606.ENSP00000483283	982
9606.ENSP00000480960	9606.ENSP00000483283	996
9606.ENSP00000480960	9606.ENSP00000483283	996
9606.ENSP00000481486	9606.ENSP00000483283	994
9606.ENSP00000481486	9606.ENSP00000483283	994
9606.ENSP00000482271	9606.ENSP00000483283	979
9606.ENSP00000482271	9606.ENSP00000483283	979
9606.ENSP00000482674	9606.ENSP00000483283	944
9606.ENSP00000482674	9606.ENSP00000483283	944
9606.ENSP00000483237	9606.ENSP00000483283	952
9606.ENSP00000483237	9606.ENSP00000483283	952
9606.ENSP00000239830	9606.ENSP00000483356	419
9606.ENSP00000239830	9606.ENSP00000483356	419
9606.ENSP00000260453	9606.ENSP00000483356	811
9606.ENSP00000260453	9606.ENSP00000483356	811
9606.ENSP00000330240	9606.ENSP00000483356	453
9606.ENSP00000330240	9606.ENSP00000483356	453
9606.ENSP00000477654	9606.ENSP00000483356	538
9606.ENSP00000477654	9606.ENSP00000483356	538
9606.ENSP00000209728	9606.ENSP00000484095	412
9606.ENSP00000209728	9606.ENSP00000484095	412
9606.ENSP00000209875	9606.ENSP00000484095	881
9606.ENSP00000209875	9606.ENSP00000484095	881
9606.ENSP00000216297	9606.ENSP00000484095	899
9606.ENSP00000216297	9606.ENSP00000484095	899
9606.ENSP00000216911	9606.ENSP00000484095	464
9606.ENSP00000216911	9606.ENSP00000484095	464
9606.ENSP00000244537	9606.ENSP00000484095	995
9606.ENSP00000244537	9606.ENSP00000484095	995
9606.ENSP00000244573	9606.ENSP00000484095	545
9606.ENSP00000244573	9606.ENSP00000484095	545
9606.ENSP00000255120	9606.ENSP00000484095	677
9606.ENSP00000255120	9606.ENSP00000484095	677
9606.ENSP00000265056	9606.ENSP00000484095	410
9606.ENSP00000265056	9606.ENSP00000484095	410
9606.ENSP00000273853	9606.ENSP00000484095	516
9606.ENSP00000273853	9606.ENSP00000484095	516
9606.ENSP00000278412	9606.ENSP00000484095	878
9606.ENSP00000278412	9606.ENSP00000484095	878
9606.ENSP00000289316	9606.ENSP00000484095	774
9606.ENSP00000289316	9606.ENSP00000484095	774
9606.ENSP00000320147	9606.ENSP00000484095	534
9606.ENSP00000320147	9606.ENSP00000484095	534
9606.ENSP00000321744	9606.ENSP00000484095	976
9606.ENSP00000321744	9606.ENSP00000484095	976
9606.ENSP00000332790	9606.ENSP00000484095	676
9606.ENSP00000332790	9606.ENSP00000484095	676
9606.ENSP00000339566	9606.ENSP00000484095	551
9606.ENSP00000339566	9606.ENSP00000484095	551
9606.ENSP00000346997	9606.ENSP00000484095	493
9606.ENSP00000346997	9606.ENSP00000484095	493
9606.ENSP00000347168	9606.ENSP00000484095	995
9606.ENSP00000347168	9606.ENSP00000484095	995
9606.ENSP00000348924	9606.ENSP00000484095	975
9606.ENSP00000348924	9606.ENSP00000484095	975
9606.ENSP00000352252	9606.ENSP00000484095	985
9606.ENSP00000352252	9606.ENSP00000484095	985
9606.ENSP00000352516	9606.ENSP00000484095	408
9606.ENSP00000352516	9606.ENSP00000484095	408
9606.ENSP00000358160	9606.ENSP00000484095	982
9606.ENSP00000358160	9606.ENSP00000484095	982
9606.ENSP00000366618	9606.ENSP00000484095	727
9606.ENSP00000366618	9606.ENSP00000484095	727
9606.ENSP00000366956	9606.ENSP00000484095	994
9606.ENSP00000366956	9606.ENSP00000484095	994
9606.ENSP00000366962	9606.ENSP00000484095	981
9606.ENSP00000366962	9606.ENSP00000484095	981
9606.ENSP00000366974	9606.ENSP00000484095	996
9606.ENSP00000366974	9606.ENSP00000484095	996
9606.ENSP00000366999	9606.ENSP00000484095	981
9606.ENSP00000366999	9606.ENSP00000484095	981
9606.ENSP00000367034	9606.ENSP00000484095	994
9606.ENSP00000367034	9606.ENSP00000484095	994
9606.ENSP00000434024	9606.ENSP00000484095	898
9606.ENSP00000434024	9606.ENSP00000484095	898
9606.ENSP00000443017	9606.ENSP00000484095	994
9606.ENSP00000443017	9606.ENSP00000484095	994
9606.ENSP00000445633	9606.ENSP00000484095	957
9606.ENSP00000445633	9606.ENSP00000484095	957
9606.ENSP00000445831	9606.ENSP00000484095	569
9606.ENSP00000445831	9606.ENSP00000484095	569
9606.ENSP00000462355	9606.ENSP00000484095	994
9606.ENSP00000462355	9606.ENSP00000484095	994
9606.ENSP00000462667	9606.ENSP00000484095	994
9606.ENSP00000462667	9606.ENSP00000484095	994
9606.ENSP00000476136	9606.ENSP00000484095	940
9606.ENSP00000476136	9606.ENSP00000484095	940
9606.ENSP00000479106	9606.ENSP00000484095	995
9606.ENSP00000479106	9606.ENSP00000484095	995
9606.ENSP00000479461	9606.ENSP00000484095	996
9606.ENSP00000479461	9606.ENSP00000484095	996
9606.ENSP00000479617	9606.ENSP00000484095	833
9606.ENSP00000479617	9606.ENSP00000484095	833
9606.ENSP00000479794	9606.ENSP00000484095	994
9606.ENSP00000479794	9606.ENSP00000484095	994
9606.ENSP00000480826	9606.ENSP00000484095	986
9606.ENSP00000480826	9606.ENSP00000484095	986
9606.ENSP00000480960	9606.ENSP00000484095	995
9606.ENSP00000480960	9606.ENSP00000484095	995
9606.ENSP00000481486	9606.ENSP00000484095	994
9606.ENSP00000481486	9606.ENSP00000484095	994
9606.ENSP00000482271	9606.ENSP00000484095	979
9606.ENSP00000482271	9606.ENSP00000484095	979
9606.ENSP00000482674	9606.ENSP00000484095	950
9606.ENSP00000482674	9606.ENSP00000484095	950
9606.ENSP00000483237	9606.ENSP00000484095	955
9606.ENSP00000483237	9606.ENSP00000484095	955
9606.ENSP00000483283	9606.ENSP00000484095	990
9606.ENSP00000483283	9606.ENSP00000484095	990
9606.ENSP00000209728	9606.ENSP00000484638	431
9606.ENSP00000209728	9606.ENSP00000484638	431
9606.ENSP00000209875	9606.ENSP00000484638	881
9606.ENSP00000209875	9606.ENSP00000484638	881
9606.ENSP00000216297	9606.ENSP00000484638	899
9606.ENSP00000216297	9606.ENSP00000484638	899
9606.ENSP00000216911	9606.ENSP00000484638	489
9606.ENSP00000216911	9606.ENSP00000484638	489
9606.ENSP00000244537	9606.ENSP00000484638	994
9606.ENSP00000244537	9606.ENSP00000484638	994
9606.ENSP00000244573	9606.ENSP00000484638	538
9606.ENSP00000244573	9606.ENSP00000484638	538
9606.ENSP00000255120	9606.ENSP00000484638	856
9606.ENSP00000255120	9606.ENSP00000484638	856
9606.ENSP00000265056	9606.ENSP00000484638	414
9606.ENSP00000265056	9606.ENSP00000484638	414
9606.ENSP00000273853	9606.ENSP00000484638	516
9606.ENSP00000273853	9606.ENSP00000484638	516
9606.ENSP00000278412	9606.ENSP00000484638	878
9606.ENSP00000278412	9606.ENSP00000484638	878
9606.ENSP00000289316	9606.ENSP00000484638	551
9606.ENSP00000289316	9606.ENSP00000484638	551
9606.ENSP00000320147	9606.ENSP00000484638	534
9606.ENSP00000320147	9606.ENSP00000484638	534
9606.ENSP00000321744	9606.ENSP00000484638	952
9606.ENSP00000321744	9606.ENSP00000484638	952
9606.ENSP00000332790	9606.ENSP00000484638	584
9606.ENSP00000332790	9606.ENSP00000484638	584
9606.ENSP00000339566	9606.ENSP00000484638	474
9606.ENSP00000339566	9606.ENSP00000484638	474
9606.ENSP00000346997	9606.ENSP00000484638	493
9606.ENSP00000346997	9606.ENSP00000484638	493
9606.ENSP00000347168	9606.ENSP00000484638	994
9606.ENSP00000347168	9606.ENSP00000484638	994
