"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006301","postreplication repair",36,0.622129975380588,2.02512344441858,7.46638876425276e-05,0.00248865643473661,0.00212732472301418,2629,"tags=31%, list=11%, signal=27%","9768/10721/672/51514/5427/10714/7398/5424/5111/4436/56852"
"GO:0045765","regulation of angiogenesis",286,-0.378892258171943,-1.56249777404371,7.5616200878991e-05,0.00250631798779359,0.00214242196903839,5088,"tags=33%, list=22%, signal=26%","7060/9723/5230/90993/3678/406919/8434/7057/3690/7042/2152/10553/5587/23576/3091/57142/728/574453/576/3688/7075/1284/28996/80149/407034/4881/406999/7124/3135/494323/6833/494326/406921/406890/5196/494327/574408/3687/6678/5740/718/3315/4914/947/3728/407019/388/5797/6237/3569/2534/7048/1285/5054/140862/9022/6422/2247/64218/8038/493/406968/7422/2246/2896/23554/7052/6019/6423/126393/407031/10457/79924/3162/4879/133/3952/51378/406929/1944/1215/6356/28984/2833/7852/664616/57608/7474/26585/575/51129/577/1116"
"GO:0007416","synapse assembly",239,-0.399232296697284,-1.61551270885965,7.75956825773939e-05,0.00255763991517599,0.00218629238981218,5688,"tags=37%, list=24%, signal=28%","4738/22829/9746/22871/54674/351/94030/2047/375323/22941/41/6092/57717/9379/56133/5365/375790/266727/221935/84628/90668/144165/57142/8292/55619/85358/27445/114784/27286/5021/79414/2566/2258/57502/84631/2890/57555/5881/9806/1020/4914/23096/5364/2239/55558/43/6495/64218/999/2048/26167/26280/57463/56131/147381/9423/119/7097/158038/7087/54549/64084/57524/6712/392617/9844/6616/345193/2555/56130/5457/1813/56125/347731/4897/56123/6622/56122/7474/266977/56127/2558/57633/56126/575/577/92737/8128"
"GO:0050890","cognition",285,-0.386416479448817,-1.59492567917733,7.94304279426987e-05,0.00260365043637586,0.00222562257532959,5491,"tags=34%, list=23%, signal=27%","4311/5743/7846/3710/79641/7991/351/4885/114781/4125/92521/22941/4891/41/9379/3678/25978/23385/3949/3356/3091/10550/728/139411/6517/5153/3688/85358/793/2760/5021/3776/54112/134/431707/7124/84630/2258/57502/114/6833/27087/50801/10882/4987/2890/8484/80863/1020/4914/84152/143941/3675/6326/4739/5590/2534/6505/29767/2055/1827/1393/5896/2048/4130/5621/590/151556/4923/50944/7097/2740/3815/6543/6547/25769/64084/2019/6616/8811/22986/2915/1813/6529/6356/2903/26047/2902/9241/1620/894/64478/266977/23542/3198/2558/577/81832"
"GO:0044057","regulation of system process",466,-0.345993381989247,-1.47849483402563,8.12324160709595e-05,0.00264808749752199,0.00226360775378764,5135,"tags=30%, list=22%, signal=24%","654/1613/8654/1910/706/5999/4313/5025/1756/4635/2548/3720/7042/444/3356/5587/5465/1739/2697/6442/388591/255743/6588/6584/18/1525/3688/85358/6690/2982/54795/6474/5021/80149/407034/134/4881/2660/152/30820/7124/2258/57502/1135/6833/6329/478/170825/2890/6327/6348/29098/57555/6343/3687/10659/1832/2629/3728/5590/3752/94103/816/6505/2946/27242/58494/140628/10699/2898/1393/85446/3624/493/53632/93649/6508/112755/29995/1829/668/5318/64091/57731/79987/2911/1264/4923/10398/1601/6330/1143/23704/50944/2740/3736/388336/3815/5348/1573/2034/5152/491/6543/6547/9699/3488/79924/2621/26011/3768/6781/7125/4879/133/114907/3759/3952/1813/1674/3751/2150/2903/5733/2902/5800/2859/22999/287/29119/80763/1588/3625/3814/27129/3270/624/729993/81832/6696"
"GO:0007076","mitotic chromosome condensation",19,0.735553401722051,2.07414793828209,8.59658256647157e-05,0.00278707783425551,0.00238241787778315,2417,"tags=53%, list=10%, signal=47%","51203/64151/113130/5347/10051/23397/9918/10592/23310/29781"
"GO:0045229","external encapsulating structure organization",308,-0.377667924379607,-1.56197551245817,8.66932775744002e-05,0.00279538704265715,0.00238952065991682,5588,"tags=36%, list=24%, signal=28%","1471/7046/79709/89932/5768/9510/351/4643/7049/25903/90993/59350/3912/7051/4921/323/4313/1278/4319/4017/4241/60681/8434/3690/4239/7042/8837/8425/59277/4312/144165/255743/5351/1277/8292/3688/7075/6662/1284/7448/151887/60484/7124/4318/1306/7373/284217/339366/7837/9806/23127/196264/1291/1282/81031/81792/407019/83872/92949/3569/1295/7045/5033/1520/3036/1285/79625/780/57326/1803/4035/124056/5352/10893/333/2191/150356/10516/4015/4982/4324/84627/50509/10630/64093/25890/80070/6423/5340/79148/10653/6939/2621/1302/1215/1311/28984/1299/3936/4316/170692/4321/169044/140766/7093/11096/26585/84171/4314/1310"
"GO:0008037","cell recognition",116,-0.469840756193917,-1.74760180222155,9.09369018103782e-05,0.00291637101859986,0.00249293879329959,2944,"tags=26%, list=13%, signal=23%","203102/7784/4739/27242/2043/50863/2048/5016/57463/4978/84868/11055/56253/10584/1047/23705/149095/127579/2352/56130/54760/1236/26047/7852/4897/283471/84466/575/2209/2290"
"GO:0000423","mitophagy",93,-0.491426985167015,-1.77207481831525,0.000100645846574106,0.0031932182231239,0.00272959014238132,8467,"tags=55%, list=36%, signal=35%","9706/3064/23192/7319/9776/79065/7249/1513/285636/79594/22863/10273/23770/23647/83734/84749/2017/54832/5071/10193/54543/27429/8473/401548/55811/23092/8678/291/25934/706/6721/11345/8408/57103/11337/3091/440738/54463/10133/664/2629/81631/8878/55335/65018/64127/84557/10715/23710/665/643246"
"GO:0030198","extracellular matrix organization",306,-0.376510997011196,-1.55983393519256,0.000100228639842623,0.0031932182231239,0.00272959014238132,5588,"tags=36%, list=24%, signal=28%","1471/7046/79709/89932/5768/9510/351/4643/7049/25903/90993/59350/3912/4921/323/4313/1278/4319/4017/4241/60681/8434/3690/4239/7042/8837/8425/59277/4312/144165/255743/5351/1277/8292/3688/7075/6662/1284/7448/151887/60484/7124/4318/1306/7373/284217/339366/7837/9806/23127/196264/1291/1282/81031/81792/407019/83872/92949/3569/1295/7045/5033/1520/3036/1285/79625/780/57326/1803/4035/124056/5352/10893/333/2191/150356/10516/4015/4982/4324/84627/50509/10630/64093/25890/80070/6423/5340/79148/10653/6939/2621/1302/1215/1311/28984/1299/3936/4316/170692/4321/169044/140766/7093/11096/26585/84171/4314/1310"
"GO:0048706","embryonic skeletal system development",110,-0.462594533927347,-1.70842562396528,0.000104466563387216,0.00329680915200187,0.00281814055094964,4518,"tags=32%, list=19%, signal=26%","1739/3340/1277/3213/6474/257/3233/3207/3201/3222/1748/81031/6913/7048/50515/64131/6495/3212/130497/3225/56243/3214/3200/9241/7481/3199/3217/7474/3223/3216/3198/6469/7483/3218/3215"
"GO:0045103","intermediate filament-based process",59,-0.571766891719301,-1.88601287081246,0.000105188087215557,0.00330201545740689,0.002822590945166,3496,"tags=37%, list=15%, signal=32%","3882/3860/645027/1832/2055/79095/7062/54800/5318/3872/83481/196374/125115/338785/1674/3866/9118/3880/4747/3861/6469/3885"
"GO:0043062","extracellular structure organization",307,-0.373515331381368,-1.54603901776269,0.000106678313128924,0.00333117069365213,0.00284751308950224,5588,"tags=36%, list=24%, signal=27%","1471/7046/79709/89932/5768/9510/351/4643/7049/25903/90993/59350/3912/4921/323/4313/1278/4319/4017/4241/60681/8434/3690/4239/7042/8837/8425/59277/4312/144165/255743/5351/1277/8292/3688/7075/6662/1284/7448/151887/60484/7124/4318/1306/7373/284217/339366/7837/9806/23127/196264/1291/1282/81031/81792/407019/83872/92949/3569/1295/7045/5033/1520/3036/1285/79625/780/57326/1803/4035/124056/5352/10893/333/2191/150356/10516/4015/4982/4324/84627/50509/10630/64093/25890/80070/6423/5340/79148/10653/6939/2621/1302/1215/1311/28984/1299/3936/4316/170692/4321/169044/140766/7093/11096/26585/84171/4314/1310"
"GO:0000422","autophagy of mitochondrion",113,-0.477725370120966,-1.76949248515715,0.000108268004723177,0.00336311032472572,0.00287481535825996,8467,"tags=52%, list=36%, signal=34%","9706/3064/23192/7319/9776/79065/56270/7249/1513/285636/79594/22863/10273/23770/10645/23647/83734/84749/2017/54832/26100/5071/10193/54543/27429/8473/401548/55811/23092/8678/291/25934/132671/23400/706/6721/11345/8408/57103/11152/11337/3091/440738/54463/10133/664/2629/81631/8878/55335/65018/64127/84557/10715/23710/55062/665/1029/643246"
"GO:0045109","intermediate filament organization",38,-0.63383154701836,-1.96202435344854,0.000109783153791111,0.00339241380959721,0.00289986422678495,2120,"tags=53%, list=9%, signal=48%","3882/3860/1832/79095/7062/54800/5318/3872/83481/196374/125115/338785/1674/3866/9118/3880/4747/3861/6469/3885"
"GO:0045739","positive regulation of DNA repair",135,0.410273021168927,1.70734187543285,0.000111750057179642,0.00343530098055345,0.00293652454590409,7572,"tags=50%, list=32%, signal=34%","2139/5582/10635/2305/8914/672/2187/3014/7398/84250/5111/1663/8193/142/3146/6502/55693/2271/23347/55183/112441434/57162/51377/2521/165918/7515/10155/283899/8607/54556/4255/83444/150275/51720/86/10902/84787/196528/54537/4683/8089/55719/23411/1956/5591/4798/55658/1660/79913/10856/57634/8289/6419/113510/54799/9274/6599/29117/6597/2070/605/2074/55135/57492/55274/6598/6595/6605"
"GO:0030042","actin filament depolymerization",58,-0.564753915706575,-1.86139990814348,0.000112559500416482,0.003442348020469,0.00294254841566256,2558,"tags=24%, list=11%, signal=22%","6710/29767/2934/119/57731/93661/5341/6712/7111/2150/85477/442721/25802/6708"
"GO:0030174","regulation of DNA-templated DNA replication initiation",15,0.780210869264244,2.07914491041064,0.000114058818606565,0.00347031267073205,0.00296645283695779,2416,"tags=67%, list=10%, signal=60%","81620/4171/90381/51053/4176/4174/4172/4173/1017/4175"
"GO:0048168","regulation of neuronal synaptic plasticity",57,-0.562685730816613,-1.852604398865,0.000117028998224919,0.00352453323080429,0.00301280103365033,2552,"tags=28%, list=11%, signal=25%","3766/816/2898/2048/7425/388336/3815/6543/2915/1813/2903/2902/9241/6622/729993/81832"
"GO:0019226","transmission of nerve impulse",57,-0.562134824531552,-1.85079057748803,0.000117028998224919,0.00352453323080429,0.00301280103365033,4148,"tags=42%, list=18%, signal=35%","8506/3776/54112/50801/2890/1291/2629/6326/2898/6323/57731/6330/1143/146183/3736/785/3737/1134/3751/26047/4897/2859/6334/3786"
"GO:0099558","maintenance of synapse structure",27,-0.672641456866606,-1.94915795219433,0.000123734862540774,0.00370767141138593,0.00316934911069351,5585,"tags=67%, list=24%, signal=51%","51150/5913/1639/22941/4983/3690/400916/1739/144165/27445/114784/10882/26059/147381/643866/50944/6272/577"
"GO:0051255","spindle midzone assembly",14,0.783422144783831,2.04199104348262,0.000125209442777185,0.00373300313566351,0.00319100288442464,2540,"tags=64%, list=11%, signal=57%","9055/9212/55143/24137/9493/332/29127/3619/6795"
"GO:1901342","regulation of vasculature development",293,-0.379349485460492,-1.56556917004728,0.000132719324719242,0.00393711876779633,0.00336548266577532,5088,"tags=32%, list=22%, signal=26%","7060/9723/5230/90993/3678/406919/8434/7057/3690/7042/2152/10553/5587/23576/3091/57142/728/574453/576/3688/7075/1284/28996/80149/407034/4881/406999/7124/3135/494323/6833/494326/406921/406890/5196/494327/574408/3687/6678/5740/718/3315/4914/947/3728/407019/388/5797/6237/3569/2534/7048/6387/1285/5054/140862/9022/6422/2247/64218/8038/493/406968/7422/2246/2896/23554/7052/574452/6019/6423/126393/407031/10457/79924/3162/4879/133/3952/51378/406929/1944/1215/6356/28984/2833/7852/664616/57608/7474/26585/575/51129/577/1116"
"GO:1903532","positive regulation of secretion by cell",252,-0.382977740734382,-1.55695466082061,0.00013535806151068,0.00399541979573563,0.00341531888116499,6030,"tags=34%, list=26%, signal=26%","4824/2550/3745/56848/51714/6382/8372/7099/6812/22871/3134/7376/23400/3708/54972/5208/654/3916/5025/7042/2147/8564/5587/9545/2641/3091/283/9501/18/6690/54795/5021/57126/8431/3596/114/6833/4282/57555/6343/1020/7784/6385/11069/65018/6387/43/5122/5874/2691/3624/112755/2822/2668/668/640/8660/945/4923/1601/4825/7097/8736/3783/8111/23086/27063/192683/6616/9498/3952/1813/2150/8618/28984/169026/388581/9066/6622/8399/1588/3625/3689/3814/8941/6696"
"GO:0021536","diencephalon development",63,-0.532812578695275,-1.79038238492023,0.000136312202545498,0.00400366484011108,0.00342236681534241,2445,"tags=32%, list=10%, signal=29%","55558/79625/5122/2247/2691/999/9001/6657/5307/5449/190/5457/1813/5308/5013/26047/9241/7474/3625/6469"
"GO:0050900","leukocyte migration",314,-0.3791781368222,-1.57094958119361,0.000139701060163586,0.00408298714261358,0.00349017219532361,5152,"tags=34%, list=22%, signal=27%","4681/83692/975/1910/7060/4313/5025/928/4067/7057/972/1435/3690/257144/7042/10488/57142/728/6404/10344/1525/3688/9518/54795/5595/2920/57126/134/56833/2660/7124/10690/22914/3071/10164/6346/566/5196/51676/6348/4282/8764/23396/6372/5881/84675/7784/2629/947/3675/50512/4739/5880/3569/64065/2534/6387/2277/5054/683/58494/1803/56477/8174/64127/3383/58191/255231/119/7422/131450/8995/5340/79148/3815/7070/56253/2358/623/3162/2621/146433/6364/7412/26228/1230/3679/7499/3952/1236/3683/6356/2150/2833/7852/5800/2155/11240/10451/7474/1588/10894/3689/6288/26585/54210/7857"
"GO:0003012","muscle system process",393,-0.356258163598056,-1.50545195193797,0.000140801876205356,0.0040949878996391,0.00350043054467185,5420,"tags=32%, list=23%, signal=25%","26509/7168/226/8996/9446/2280/1613/8654/1910/5999/323/5025/1756/92241/4635/8195/23327/2548/3720/8837/7169/1140/444/3356/5587/6641/6769/5465/1739/56203/2697/6442/388591/255743/6588/18/2982/54795/5021/80149/407034/134/2660/152/30820/7124/2258/6833/5024/6329/6327/51676/7373/29098/4653/1291/1144/8082/1832/3728/6535/6326/3752/94103/816/2946/26287/29767/140628/800/2934/493/8470/6323/53632/93649/2668/59/29995/1837/1829/5318/1264/10398/6330/1143/23704/3736/3815/5348/5152/4638/6547/3488/1410/9127/3162/3778/3768/7111/6781/7125/8811/114907/3759/3952/1134/1813/1674/3751/9172/1311/5733/7852/6261/58529/287/29119/51778/80763/442721/25802/6334/3270/624"
"GO:0006836","neurotransmitter transport",178,-0.42334114333905,-1.66950348376708,0.000143450119535775,0.00415165638636952,0.00354887124992741,5665,"tags=38%, list=24%, signal=29%","84446/55315/6812/9153/22871/9751/26509/351/6571/41/25953/9379/9143/6536/3690/8564/9885/2901/9501/1815/3688/55784/27445/6833/9256/23396/1020/3766/6853/7439/84961/6844/6535/6505/8291/2055/127262/26503/26059/6583/112755/2668/1143/6861/28968/5030/785/9699/6580/388662/6616/9498/1813/6529/8618/140730/10815/55879/9066/6622/22999/23025/55117/6539/3382/91683/6540/440279"
"GO:1901978","positive regulation of cell cycle checkpoint",19,0.725767608066377,2.0465534989282,0.000145571733987716,0.00419260727062679,0.00358387641467969,5224,"tags=79%, list=22%, signal=61%","10403/9212/55143/57082/332/4085/3619/348654/9894/5629/7517/55795/9675/7175/8379"
"GO:0030834","regulation of actin filament depolymerization",53,-0.575231613168442,-1.87762568357547,0.000164786171050482,0.0046778772863278,0.00399868935845492,2558,"tags=26%, list=11%, signal=24%","6710/29767/2934/119/57731/93661/5341/6712/7111/2150/85477/442721/25802/6708"
"GO:0017156","calcium-ion regulated exocytosis",57,-0.555785038764017,-1.8298843408438,0.000163482482988374,0.0046778772863278,0.00399868935845492,3022,"tags=35%, list=13%, signal=31%","1020/7784/6844/11069/57393/112755/51760/6861/84258/9699/192683/6616/8618/9066/22999/23025/85477/8941/91683/440279"
"GO:0071897","DNA biosynthetic process",161,0.382810506906232,1.6242848032135,0.00016446053606617,0.0046778772863278,0.00399868935845492,6848,"tags=43%, list=29%, signal=31%","1602/3082/64094/79075/55512/890/1063/9768/7298/10721/80119/5983/51514/7083/63922/5427/5422/10714/7398/5424/2264/5426/3978/6240/5982/78995/5111/286826/3184/5984/5985/4361/167227/54107/1111/23338/2643/65057/55226/3192/2185/3178/7027/2671/27000/3980/1736/25913/5981/201973/6117/80169/23411/5980/50507/4772/92345/5394/5425/26272/353497/10576/22948/64282/54433/10728/5423/3326/3320/7013"
"GO:0060078","regulation of postsynaptic membrane potential",130,-0.456350837145236,-1.72055499243057,0.000177849736023528,0.0050246784944171,0.00429513798577121,4457,"tags=37%, list=19%, signal=30%","2901/4355/1815/18/85358/134/2566/57502/1135/5024/200909/2890/57555/1020/1144/5590/57053/2898/2743/112755/2911/4923/1143/50944/3736/285242/2893/6543/6547/9699/9127/3737/2555/2915/1134/1813/3751/401190/2903/2902/6622/22999/2894/2892/23542/2558/5026/81832"
"GO:0030003","intracellular monoatomic cation homeostasis",446,-0.344407671085964,-1.46707392554666,0.000192079992353034,0.00540099807881777,0.00461681917264613,6694,"tags=37%, list=29%, signal=27%","55858/80762/3077/6352/8031/817/9914/533/6786/51606/7220/858/54664/57190/523/1182/567/11261/8301/83636/9777/23241/6548/526/4502/84286/1811/91252/57192/857/3074/84329/154881/9709/2149/9114/23516/7421/9497/3710/25800/351/5311/23400/3708/8996/9446/2280/4891/7009/1356/654/9550/3916/4669/1756/220002/3920/4067/3690/2147/444/3356/5587/9885/113235/285335/540/3091/537/9296/84317/1258/9481/7018/51310/1815/8992/25932/793/341208/5595/150159/134/56833/3596/114/4504/6346/9256/147138/478/2890/6348/286133/7466/664/5788/10159/79085/4493/535/2907/2512/4756/6505/2946/6387/2495/2247/2898/79901/84679/3263/26059/493/4501/10686/6508/8804/261729/5621/9001/5332/57158/2896/6549/7052/2911/4923/148738/6337/7070/491/5030/6543/6547/785/623/3162/25769/3778/144811/6781/794/84239/1230/9498/6553/3759/2915/1813/1236/50617/284525/6356/2833/169026/6261/6622/287/245972/389015/130733/7474/3270"
"GO:0007338","single fertilization",122,-0.453905526564982,-1.70236861600468,0.000193320128816,0.00541022794464776,0.00462470894059328,5836,"tags=40%, list=25%, signal=30%","3074/3305/8372/84329/6812/55231/84691/3708/226/93185/64753/928/4179/6690/150159/3207/5535/390243/3206/164684/55521/203102/7784/1291/10343/89869/5016/2743/4240/668/8747/8748/10361/92749/11055/284680/5104/1047/10881/149095/152015/127579/2352/54760/22999/283471/131375/8399/153218"
"GO:0099170","postsynaptic modulation of chemical synaptic transmission",33,-0.647260312027414,-1.94053428488318,0.000205146853335198,0.00571425483961376,0.00488459372062755,2549,"tags=30%, list=11%, signal=27%","6505/999/2913/22986/1813/9118/26232/4747/1630/7474"
"GO:0019985","translesion synthesis",26,0.649557053777523,1.97660420643379,0.000212436625976586,0.00588965655102376,0.00503452859791044,2338,"tags=31%, list=10%, signal=28%","9768/10721/51514/5427/10714/7398/5424/5111"
"GO:0070555","response to interleukin-1",98,-0.472384710081503,-1.7189818504032,0.000214077484814582,0.00590754287165077,0.00504981797716845,6233,"tags=40%, list=27%, signal=29%","6714/4524/3476/4824/961/2690/59307/8372/1958/166/351/140885/54472/2729/4313/8564/3091/6609/6662/5595/80149/730249/6348/5740/81792/5603/3569/6422/5600/5122/7850/6095/9705/27063/768218/169026/6622/3625/1116"
"GO:0006271","DNA strand elongation involved in DNA replication",15,0.765209464219224,2.03916841664842,0.000221384403235516,0.0060808965944274,0.00519800221631928,4306,"tags=87%, list=18%, signal=71%","9837/5983/4176/1763/4172/5422/10714/4173/5426/3978/5111/5984/54107"
"GO:0001510","RNA methylation",80,0.468798718816651,1.79534432956878,0.000227550002853459,0.00622144777386901,0.00531814656195958,9201,"tags=68%, list=39%, signal=41%","29960/345630/57604/2091/91893/6632/79922/6636/10785/1787/96764/51605/64783/353267/55695/9836/91801/221078/10436/6628/6635/6637/84705/56339/55178/81627/4839/79066/113802/55006/152992/54931/158234/27292/51106/196074/51574/64216/387338/4234/51093/207/29063/29890/54888/54482/79979/63892/117246/55621/57570/25821/144233/25917"
"GO:0015718","monocarboxylic acid transport",142,-0.434674863343646,-1.65844090435126,0.000233536808187855,0.00633145969879197,0.00541218569265211,4934,"tags=35%, list=21%, signal=27%","5025/1109/2180/4067/123/8714/7057/215/85320/5465/1815/788/2169/30814/8431/7124/55867/1581/4282/81579/6535/9390/6567/2167/2170/387700/1375/26503/201780/6513/23539/8660/4923/1382/116362/6580/159963/646480/3952/1813/22925/6579/6539/8399/80763/5375/624/6540/11309"
"GO:0034329","cell junction assembly",462,-0.336591361563334,-1.43809229244201,0.000233708018546341,0.00633145969879197,0.00541218569265211,5880,"tags=32%, list=25%, signal=24%","81671/857/9074/23499/347902/10207/87/4738/22829/9746/125111/22871/54674/7414/351/94030/2047/201163/375323/22941/41/3987/1613/6092/57717/1015/9379/56133/5365/3678/375790/7145/402/928/4983/266727/7057/3690/221935/84628/90668/1739/144165/57142/2697/8292/55619/85358/1845/27445/114784/27286/8506/5021/79414/2566/7124/2258/57502/84631/2706/1001/2890/23396/57555/4653/5881/9806/1020/28316/3909/4914/3728/23096/5364/2239/5010/5583/1365/6385/55558/43/6422/6495/11187/64218/999/10580/2048/23136/10686/1013/26167/26280/57463/56131/147381/9423/119/23562/7422/5318/342184/2335/1016/7097/158038/7070/7087/54549/64084/57524/6712/392617/9844/6616/1008/29984/345193/2555/56130/5457/1813/9076/56125/347731/26047/5800/7481/4897/56123/6622/287/1006/56122/7474/266977/56127/2558/57633/26585/56126/575/577/92737/8128"
"GO:0060572","morphogenesis of an epithelial bud",11,-0.829287118086003,-1.89385514600519,0.00024287435418829,0.0065498797427233,0.00559889300707742,1561,"tags=45%, list=7%, signal=42%","7472/8626/9241/7474/6469"
"GO:2000780","negative regulation of double-strand break repair",38,0.577145623275734,1.91245595777627,0.000244658148191045,0.00656813028605189,0.00561449372700383,6160,"tags=45%, list=26%, signal=33%","116028/5347/10721/79000/55010/2187/115004/7291/4361/23347/55086/55183/112441434/92797/54537/64110/708"
"GO:0042692","muscle cell differentiation",375,-0.352697215301303,-1.48395542487586,0.000256690092991333,0.00686010054827737,0.00586407239465263,6487,"tags=34%, list=28%, signal=25%","858/4627/80313/3481/6443/5239/57190/30008/79191/57538/7273/627/6548/5159/4853/22954/7138/168620/11155/6382/50937/87/3913/4856/8740/11149/2274/10014/7168/406892/10290/57462/975/1910/3912/5999/30816/4669/1756/928/8837/1140/5587/5465/1491/9149/221662/56203/144165/3084/255743/1525/3688/6662/9518/406932/6474/8506/84665/51725/137814/101929726/376132/51676/7373/284217/84700/23646/1291/7345/124872/27250/9734/4756/80206/29767/4773/58494/5600/6495/1827/8038/8470/93649/8324/4015/127294/84814/79365/7422/64091/6095/70/10398/6648/64208/3815/56603/785/3488/8736/115701/27063/7111/133/124857/9172/1311/3880/6261/58529/287/3756/6272/150094/81029/51778/442721/25802/11096/26585/6469/84466/575/79933/577/92737/2069"
"GO:0032814","regulation of natural killer cell activation",32,-0.644619336474263,-1.92220673051724,0.0002790719123691,0.0073916681075262,0.00631846087309362,3391,"tags=34%, list=14%, signal=29%","114771/3133/116449/84868/639/8993/2621/3952/3823/3824/3821"
"GO:0045766","positive regulation of angiogenesis",154,-0.426232251828673,-1.64424823152391,0.000278576636101844,0.0073916681075262,0.00631846087309362,4925,"tags=34%, list=21%, signal=27%","3678/406919/7057/3690/2152/5587/23576/3091/57142/728/3688/7075/28996/80149/406921/406890/494327/3687/5740/718/3315/4914/947/3728/407019/388/6237/7048/5054/9022/2247/8038/7422/2246/2896/7052/6019/6423/126393/79924/3162/133/51378/1215/6356/2833/7852/57608/7474/26585/51129/1116"
"GO:0072593","reactive oxygen species metabolic process",209,-0.392189059837972,-1.57152770870091,0.000287414489594362,0.00757880074117045,0.00647842344264625,6902,"tags=43%, list=29%, signal=31%","1647/51167/140823/5071/10193/7001/22933/3491/7295/55811/2771/378/6464/1182/8678/5159/83875/56848/2950/11334/7099/84329/54541/351/6571/140885/706/4669/137902/7057/215/57103/10901/25824/1026/8837/2147/5465/3091/1490/80149/57126/29949/7124/5076/405753/4504/730249/53905/7837/8870/9644/664/1291/255027/5446/2878/51/407019/5880/2534/6505/7048/65018/27165/683/124056/3988/10516/50506/7498/6648/3049/4353/406954/2358/1410/7350/3952/22925/2150/2902/5166/6622/102724560/114757/7173/3689/575/4314"
"GO:0048167","regulation of synaptic plasticity",183,-0.409867415352302,-1.61562972104441,0.000291797031366846,0.00766031764203317,0.00654810478400308,3151,"tags=23%, list=13%, signal=20%","80863/1395/6343/1020/3766/7439/6844/23096/8878/5590/816/6505/2043/2898/2048/4130/5621/7425/10858/388336/3815/5152/6543/6547/25769/794/6616/22986/2915/1813/2903/2902/9241/9066/6622/2892/91683/575/729993/81832/440279/3786"
"GO:0006022","aminoglycan metabolic process",110,-0.449547391171122,-1.66024072040616,0.000299719359998838,0.00779942057678325,0.00666701115774245,6789,"tags=45%, list=29%, signal=32%","10678/3073/84752/3553/64132/29940/2131/55501/3074/8372/2132/6448/56548/11285/1910/4669/8534/2799/1486/3340/9955/284/1118/347365/27087/114771/9957/54480/3036/50515/64131/2247/3423/374907/79586/5016/93010/11227/9956/23563/8993/1950/9953/2517/3425/1117/2651/10894/1116"
